team,player,status,position,importance,expected_return,source,updated_at,minutes,starts,influence,creativity,threat,expected_goals,expected_assists
Arsenal,Albert Sambi Lokonga,available,MF,0.62,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arsenal,Andre Harriman-Annous,available,MF,0.62,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arsenal,Benjamin White,doubtful,DF,0.7615999999999999,chance_next_round:75%,fpl,2026-02-23T17:34:59+00:00,409.0,5.0,111.4,92.7,46.0,0.43,0.49
Arsenal,Brayden Clarke,available,DF,0.58,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arsenal,Bukayo Saka,doubtful,MF,0.98,chance_next_round:75%,fpl,2026-02-23T17:34:59+00:00,1725.0,19.0,489.2,680.7,683.0,6.58,5.36
Arsenal,Christian Nørgaard,available,MF,0.6337777777777778,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,32.0,0.0,15.6,0.4,7.0,0.05,0.0
Arsenal,Cristhian Mosquera,available,DF,0.7424666666666667,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,552.0,5.0,126.0,37.3,8.0,0.0,0.46
Arsenal,David Raya Martín,available,GK,0.98,nan,fpl,2026-02-23T17:34:59+00:00,2520.0,28.0,410.8,33.4,0.0,0.0,0.06
Arsenal,Declan Rice,available,MF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,2325.0,26.0,690.0,839.5,265.0,2.95,5.97
Arsenal,Eberechi Eze,available,MF,0.98,nan,fpl,2026-02-23T17:34:59+00:00,1224.0,14.0,330.2,211.7,349.0,3.48,2.03
Arsenal,Ethan Nwaneri,available,MF,0.6628222222222222,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,165.0,0.0,8.6,22.5,24.0,0.23,0.08
Arsenal,Fábio Ferreira Vieira,available,MF,0.62,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arsenal,Gabriel Fernando de Jesus,available,FW,0.8715555555555556,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,304.0,2.0,100.6,24.9,207.0,1.75,0.19
Arsenal,Gabriel Martinelli Silva,available,MF,0.9396666666666668,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,717.0,8.0,147.2,128.4,316.0,3.42,0.9
Arsenal,Gabriel dos Santos Magalhães,available,DF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1895.0,21.0,621.6,104.5,192.0,1.84,1.02
Arsenal,Ismeal Kabia,available,MF,0.62,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arsenal,Jakub Kiwior,available,DF,0.58,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arsenal,Josh Nichols,available,DF,0.58,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arsenal,Jurriën Timber,available,DF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,2235.0,25.0,453.0,369.5,348.0,4.3,1.44
Arsenal,Kai Havertz,doubtful,FW,0.7459111111111112,chance_next_round:75%,fpl,2026-02-23T17:34:59+00:00,156.0,2.0,32.2,32.6,22.0,0.21,0.06
Arsenal,Karl Hein,available,GK,0.72,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arsenal,Kepa Arrizabalaga Revuelta,available,GK,0.72,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arsenal,Leandro Trossard,available,MF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1590.0,17.0,399.4,433.9,419.0,4.82,2.57
Arsenal,Maldini Kacurri,available,DF,0.58,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arsenal,Marli Salmon,available,DF,0.58,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arsenal,Martin Ødegaard,available,MF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1070.0,13.0,259.6,434.7,144.0,1.01,2.91
Arsenal,Martín Zubimendi Ibáñez,available,MF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,2355.0,27.0,521.6,318.0,238.0,2.56,1.86
Arsenal,Max Dowman,injured,MF,0.6353555555555556,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,27.0,0.0,1.0,0.8,26.0,0.14,0.02
Arsenal,Mikel Merino Zazón,injured,MF,0.98,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,996.0,10.0,304.4,187.0,237.0,2.99,1.45
Arsenal,Myles Lewis-Skelly,available,DF,0.6616444444444445,nan,fpl,2026-02-23T17:34:59+00:00,311.0,1.0,31.2,45.5,18.0,0.05,0.06
Arsenal,Noni Madueke,available,MF,0.9671111111111113,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,829.0,11.0,182.2,242.3,284.0,0.96,1.98
Arsenal,Piero Hincapié,available,DF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1303.0,15.0,330.0,156.7,53.0,0.33,1.35
Arsenal,Riccardo Calafiori,available,DF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1347.0,17.0,228.6,109.3,230.0,2.77,0.4
Arsenal,Tommy Setford,available,GK,0.72,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arsenal,Viktor Gyökeres,available,FW,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1726.0,21.0,373.6,192.4,583.0,8.18,1.69
Arsenal,William Saliba,available,DF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1894.0,22.0,365.2,124.5,39.0,0.62,0.61
Aston Villa,Alysson Edward Franco da Rocha dos Santos,injured,MF,0.6237777777777778,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,16.0,0.0,0.0,0.5,4.0,0.0,0.01
Aston Villa,Amadou Onana,available,MF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1198.0,15.0,311.0,82.4,108.0,0.84,0.27
Aston Villa,Andrés García,available,DF,0.5847333333333333,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,33.0,0.0,0.8,1.6,0.0,0.0,0.01
Aston Villa,Ben Broggio,available,MF,0.62,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aston Villa,Boubacar Kamara,injured,MF,0.98,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,1410.0,17.0,325.0,241.3,75.0,0.53,0.84
Aston Villa,Bradley Burrowes,available,MF,0.6219111111111111,nan,fpl,2026-02-23T17:34:59+00:00,16.0,0.0,0.0,0.3,0.0,0.0,0.0
Aston Villa,Donyell Malen,available,MF,0.9161111111111112,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,640.0,5.0,183.4,99.7,290.0,4.03,0.35
Aston Villa,Douglas Luiz Soares de Paulo,available,MF,0.912,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,649.0,9.0,115.2,229.3,49.0,0.23,1.23
Aston Villa,Emiliano Buendía Stati,available,MF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1224.0,15.0,324.8,283.0,300.0,2.71,1.46
Aston Villa,Emiliano Martínez Romero,available,GK,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,2025.0,23.0,527.8,3.1,0.0,0.0,0.05
Aston Villa,Enzo Barrenechea,available,MF,0.62,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aston Villa,Ezri Konsa Ngoyo,available,DF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,2315.0,26.0,464.8,86.1,104.0,1.01,0.52
Aston Villa,Filip Marschall,available,GK,0.72,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aston Villa,George Hemmings,available,MF,0.6244222222222222,nan,fpl,2026-02-23T17:34:59+00:00,25.0,0.0,0.0,1.7,2.0,0.04,0.01
Aston Villa,Harvey Elliott,injured,MF,0.6703333333333333,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,110.0,1.0,11.8,31.7,31.0,0.29,0.08
Aston Villa,Ian Maatsen,available,DF,0.9658888888888888,nan,fpl,2026-02-23T17:34:59+00:00,1133.0,12.0,228.2,261.1,161.0,0.85,1.74
Aston Villa,Jadon Sancho,available,MF,0.9166666666666669,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,600.0,6.0,90.4,208.4,164.0,0.58,1.44
Aston Villa,Jamaldeen Jimoh-Aloba,available,MF,0.6211111111111112,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,8.0,0.0,0.2,0.3,0.0,0.0,0.0
Aston Villa,James Wright,available,GK,0.72,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aston Villa,Joe Gauci,available,GK,0.72,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aston Villa,John McGinn,injured,MF,0.98,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,1591.0,21.0,308.2,385.2,193.0,2.52,1.96
Aston Villa,Kadan Young,available,MF,0.62,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aston Villa,Lamare Bogarde,available,DF,0.7541111111111112,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,662.0,7.0,91.8,45.7,10.0,0.0,0.16
Aston Villa,Leander Dendoncker,available,MF,0.62,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aston Villa,Leon Bailey,available,MF,0.7174444444444444,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,190.0,1.0,28.0,98.5,34.0,0.21,0.61
Aston Villa,Leon Routh,available,DF,0.58,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aston Villa,Lewis Dobbin,available,MF,0.62,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aston Villa,Lino da Cruz Sousa,available,DF,0.58,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aston Villa,Lucas Digne,available,DF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1309.0,15.0,278.2,302.6,108.0,0.54,2.21
Aston Villa,Marco Bizot,available,GK,0.8262444444444444,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,405.0,4.0,92.8,0.0,0.0,0.0,0.0
Aston Villa,Matty Cash,available,DF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,2217.0,25.0,508.2,379.3,188.0,1.04,2.37
Aston Villa,Morgan Rogers,available,MF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,2407.0,27.0,573.6,513.0,658.0,4.93,3.1
Aston Villa,Ollie Watkins,available,FW,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1989.0,23.0,382.6,223.3,735.0,9.72,1.0
Aston Villa,Pau Torres,available,DF,0.9226,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1206.0,13.0,235.8,36.3,51.0,0.59,0.33
Aston Villa,Ronnie Hollingshead,available,GK,0.72,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aston Villa,Ross Barkley,available,MF,0.7237777777777779,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,186.0,0.0,67.2,58.8,61.0,0.57,0.29
Aston Villa,Sam Proctor,available,GK,0.72,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aston Villa,Samuel Iling-Junior,available,MF,0.62,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aston Villa,TJ Carroll,available,DF,0.58,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aston Villa,Tammy Abraham,available,FW,0.7582888888888889,nan,fpl,2026-02-23T17:34:59+00:00,124.0,1.0,42.4,15.5,76.0,0.89,0.08
Aston Villa,Travis Patterson,available,DF,0.58,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aston Villa,Triston Rowe,available,DF,0.58,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aston Villa,Tyrone Mings,available,DF,0.8481555555555556,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,782.0,9.0,183.8,67.8,55.0,0.65,0.34
Aston Villa,Victor Lindelöf,available,DF,0.7443555555555555,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,572.0,6.0,123.8,27.5,8.0,0.03,0.07
Aston Villa,Yasin Özcan,available,DF,0.58,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aston Villa,Youri Tielemans,injured,MF,0.98,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,1295.0,15.0,317.2,401.3,147.0,0.97,2.53
Aston Villa,Zépiqueno Redmond,available,FW,0.68,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aston Villa,Álex Moreno Lopera,available,DF,0.58,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bournemouth,Adam Smith,available,DF,0.7699333333333332,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,727.0,10.0,82.8,32.3,18.0,0.0,0.11
Bournemouth,Adrien Truffert,available,DF,0.98,nan,fpl,2026-02-23T17:34:59+00:00,2388.0,27.0,550.4,345.7,92.0,0.39,1.71
Bournemouth,Alex Paulsen,available,GK,0.72,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bournemouth,Alex Scott,available,MF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1948.0,24.0,397.2,267.0,226.0,2.58,1.31
Bournemouth,Alex Tóth,available,MF,0.6488666666666666,nan,fpl,2026-02-23T17:34:59+00:00,66.0,1.0,6.0,23.2,8.0,0.06,0.08
Bournemouth,Amine Adli,available,MF,0.9647777777777776,nan,fpl,2026-02-23T17:34:59+00:00,898.0,9.0,249.6,204.0,227.0,2.49,1.47
Bournemouth,Bafodé Diakité,available,DF,0.9492444444444444,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1275.0,15.0,267.0,54.3,22.0,0.02,0.19
Bournemouth,Ben Gannon-Doak,injured,MF,0.6464222222222222,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,53.0,0.0,21.2,14.0,11.0,0.09,0.09
Bournemouth,Ben Winterburn,available,MF,0.6206666666666667,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Bournemouth,Callan McKenna,available,GK,0.72,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bournemouth,Charlie Stevens,available,MF,0.62,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bournemouth,Chris Mepham,available,DF,0.58,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bournemouth,Christos Mandas,available,GK,0.72,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bournemouth,Daniel Adu-Adjei,available,FW,0.68,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bournemouth,David Brooks,available,MF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,969.0,11.0,198.4,309.5,391.0,4.51,2.82
Bournemouth,Dominic Sadi,available,MF,0.62,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bournemouth,Enes Ünal,available,FW,0.7462000000000001,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,151.0,0.0,41.4,8.8,61.0,1.05,0.05
Bournemouth,Francisco Evanilson de Lima Barbosa,available,FW,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1895.0,22.0,256.2,281.3,612.0,7.35,0.92
Bournemouth,Fraser Forster,available,GK,0.72,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bournemouth,Hamed Traorè,available,MF,0.6356444444444445,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,16.0,0.0,21.2,10.0,0.0,0.0,0.0
Bournemouth,Illia Zabarnyi,available,DF,0.58,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bournemouth,James Hill,available,DF,0.9585555555555556,nan,fpl,2026-02-23T17:34:59+00:00,1112.0,11.0,329.8,70.1,59.0,0.23,0.83
Bournemouth,Julio Soler Barreto,injured,DF,0.5865777777777778,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,34.0,0.0,1.8,2.5,2.0,0.0,0.0
Bournemouth,Julián Araujo Zúñiga,available,DF,0.58,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bournemouth,Junior Kroupi,available,FW,0.98,nan,fpl,2026-02-23T17:34:59+00:00,956.0,12.0,332.4,178.0,326.0,4.39,0.64
Bournemouth,Justin Kluivert,injured,MF,0.9715555555555556,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,914.0,10.0,146.6,304.1,128.0,2.24,1.54
Bournemouth,Lewis Cook,doubtful,MF,0.9350222222222224,chance_next_round:25%,fpl,2026-02-23T17:34:59+00:00,870.0,8.0,206.0,183.3,12.0,0.07,0.52
Bournemouth,Luis Sinisterra Lucumí,available,MF,0.62,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bournemouth,Malcom DaCosta,available,MF,0.62,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bournemouth,Marcos Senesi Barón,available,DF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,2298.0,26.0,825.8,292.9,163.0,1.24,3.97
Bournemouth,Marcus Tavernier,available,MF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1772.0,20.0,421.2,441.7,334.0,5.12,2.43
Bournemouth,Matai Akinmboni,doubtful,DF,0.58,chance_next_round:75%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bournemouth,Norberto Murara Neto,available,GK,0.72,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bournemouth,Owen Bevan,available,DF,0.58,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bournemouth,Philip Billing,available,MF,0.62,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bournemouth,Rayan Vitor Simplício Rocha,available,MF,0.7848222222222223,nan,fpl,2026-02-23T17:34:59+00:00,288.0,3.0,101.4,78.7,85.0,0.8,0.81
Bournemouth,Remy Rees-Dottin,available,MF,0.62,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bournemouth,Romain Faivre,available,MF,0.62,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bournemouth,Ryan Christie,available,MF,0.8488,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,478.0,2.0,116.8,127.0,129.0,1.39,0.39
Bournemouth,Tyler Adams,available,MF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1261.0,16.0,281.8,78.3,105.0,0.56,0.33
Bournemouth,Veljko Milosavljevic,available,DF,0.6951333333333334,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,367.0,4.0,98.4,13.9,10.0,0.15,0.19
Bournemouth,Will Dennis,available,GK,0.72,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bournemouth,Zain Silcott-Duberry,available,MF,0.62,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bournemouth,Álex Jiménez Sánchez,available,DF,0.98,nan,fpl,2026-02-23T17:34:59+00:00,1675.0,19.0,296.2,158.5,157.0,0.93,0.87
Bournemouth,Đorđe Petrović,available,GK,0.98,nan,fpl,2026-02-23T17:34:59+00:00,2430.0,27.0,615.2,0.0,0.0,0.0,0.0
Brentford,Aaron Hickey,doubtful,DF,0.7429111111111111,chance_next_round:75%,fpl,2026-02-23T17:34:59+00:00,588.0,7.0,82.6,16.2,42.0,0.4,0.17
Brentford,Antoni Milambo,injured,MF,0.6325777777777778,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,45.0,1.0,4.0,1.8,0.0,0.0,0.01
Brentford,Benjamin Arthur,available,DF,0.58,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brentford,Benjamin Fredrick,available,DF,0.58,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brentford,Caoimhín Kelleher,available,GK,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,2430.0,27.0,626.8,20.0,0.0,0.0,0.04
Brentford,Dango Ouattara,available,MF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1456.0,16.0,312.8,217.2,421.0,5.2,2.1
Brentford,Ellery Balcombe,available,GK,0.72,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brentford,Ethan Pinnock,available,DF,0.6540666666666666,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,228.0,3.0,62.8,1.1,12.0,0.0,0.06
Brentford,Frank Onyeka,available,MF,0.6502222222222223,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,88.0,0.0,28.4,13.6,4.0,0.0,0.36
Brentford,Fábio Freitas Gouveia Carvalho,injured,MF,0.6723333333333333,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,100.0,1.0,39.0,6.5,36.0,0.7,0.03
Brentford,Gustavo Nunes Fernandes Gomes,available,MF,0.62,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brentford,Hákon Rafn Valdimarsson,available,GK,0.72,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brentford,Igor Thiago Nascimento Rodrigues,available,FW,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,2292.0,26.0,739.8,244.4,876.0,15.06,1.55
Brentford,Iwan Morgan,available,FW,0.68,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brentford,Jayden Meghoma,available,DF,0.58,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brentford,Jordan Henderson,available,MF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1555.0,18.0,287.6,303.1,43.0,0.33,2.06
Brentford,Josh Dasilva,injured,MF,0.62,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brentford,Julian Eyestone,available,GK,0.72,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brentford,Kaye Furo,available,FW,0.68,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brentford,Keane Lewis-Potter,available,DF,0.9706666666666666,nan,fpl,2026-02-23T17:34:59+00:00,1131.0,13.0,216.8,157.0,220.0,2.02,0.99
Brentford,Kevin Schade,available,MF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1902.0,22.0,435.6,306.2,617.0,8.57,1.77
Brentford,Kim Ji-soo,available,DF,0.58,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brentford,Kristoffer Ajer,available,DF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1447.0,17.0,323.6,33.2,153.0,0.69,0.64
Brentford,Luka Bentt,available,MF,0.62,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brentford,Mads Roerslev Rasmussen,available,DF,0.58,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brentford,Mathias Jensen,available,MF,0.98,nan,fpl,2026-02-23T17:34:59+00:00,1285.0,15.0,229.0,348.2,144.0,1.86,3.64
Brentford,Matthew Cox,available,GK,0.72,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brentford,Michael Kayode,doubtful,DF,0.98,chance_next_round:75%,fpl,2026-02-23T17:34:59+00:00,2268.0,26.0,416.8,360.3,73.0,0.27,2.36
Brentford,Mikkel Damsgaard,available,MF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1315.0,15.0,313.4,483.7,195.0,1.4,3.68
Brentford,Myles Peart-Harris,available,MF,0.6201111111111111,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Brentford,Nathan Collins,available,DF,0.98,nan,fpl,2026-02-23T17:34:59+00:00,2071.0,22.0,646.4,114.9,250.0,1.58,1.13
Brentford,Paris Maghoma,available,MF,0.62,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brentford,Reiss Nelson,available,MF,0.6417333333333333,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,50.0,0.0,16.4,4.0,16.0,0.61,0.07
Brentford,Rico Henry,available,DF,0.8626666666666666,nan,fpl,2026-02-23T17:34:59+00:00,1212.0,12.0,116.2,54.8,27.0,0.18,0.46
Brentford,Romelle Donovan,available,MF,0.6375111111111111,nan,fpl,2026-02-23T17:34:59+00:00,20.0,0.0,6.2,11.2,17.0,0.07,0.01
